timestamp,open,high,low,close,volume,log_close,log_return
2016-05-10,175.6271073989464,177.11388872699033,175.55913869687703,177.09689331054688,77472200,5.176697002627849,0.012357033562663489
2016-05-11,176.63812490066258,177.17335737593692,175.44020080566406,175.44020080566406,81727000,5.167298248692107,-0.009398753935742299
2016-05-12,176.1113923507691,176.2813206126645,174.48018215348213,175.49119567871094,89586300,5.167588874574639,0.00029062588253214727
2016-05-13,175.19382901520686,175.7460569180924,173.63907891846603,173.9619140625,96474600,5.158836390557501,-0.008752484017137796
2016-05-16,174.131869695222,176.15388389072794,174.07239220761835,175.67811584472656,77486800,5.168653433336095,0.009817042778593965
2016-05-17,175.4062459236203,175.69510322923796,173.51165209062506,174.0384063720703,114924900,5.159276001134335,-0.00937743220176035
2016-05-18,173.6900778878326,175.27031486213005,173.00191247323167,174.08938598632812,120062100,5.159568879874506,0.00029287874017125404
2016-05-19,173.36721827580124,173.77501757533724,172.27974483456785,173.4861602783203,115430500,5.156097828356992,-0.0034710515175140344
2016-05-20,174.09783542696925,175.10035752842842,174.04686214385677,174.5821075439453,104990400,5.16239516131559,0.006297332958598467
2016-05-23,174.59911999939837,174.87948606839956,174.1573428273716,174.34425354003906,58682600,5.161031813244041,-0.00136334807154892
2016-05-24,175.15984187421589,176.91849812298545,175.1343552297733,176.60414123535156,93537800,5.17391073769872,0.012878924454678753
2016-05-25,177.28387380932853,178.2184276261511,176.60419948470383,177.8021240234375,76621400,5.180671269147019,0.006760531448298579
2016-05-26,177.93802199444266,178.16741478288665,177.5387139034762,177.85305786132812,55280700,5.180957691731775,0.0002864225847565294
2016-05-27,178.0145072396567,178.62621278665296,177.96353393802508,178.6177215576172,64211200,5.18524788836662,0.004290196634844534
2016-05-31,178.88953742072263,178.99998818828732,177.71709993028256,178.27783203125,109879400,5.183343187533527,-0.0019047008330925763
2016-06-01,177.6661679449455,178.82161028659505,177.47076597234752,178.64320373535156,69936200,5.18539054140239,0.002047353868863233
2016-06-02,178.2439056825398,179.20393314220095,177.768137567361,179.18695068359375,63044700,5.1884296780433194,0.00303913664092903
2016-06-03,178.6262009729401,179.00002244512663,177.4452720296459,178.6516876220703,101757100,5.185438030951922,-0.0029916470913970983
2016-06-06,179.00847386468456,179.91754069385723,178.8470498136199,179.5607147216797,64887000,5.190513394311689,0.005075363359766882
2016-06-07,179.7136617341384,180.40182713900126,179.68817508682545,179.84109497070312,60974800,5.1920736552694375,0.001560260957748305
2016-06-08,179.97705619946709,180.55478386360957,179.84962294605026,180.42733764648438,66170900,5.1953281352079745,0.0032544799385370027
2016-06-09,179.696681711639,180.29989599837947,179.42481979577144,180.1809539794922,73786900,5.193961645800754,-0.0013664894072205058
2016-06-10,178.80463655132135,179.14446721273947,177.9295473189376,178.47329711914062,113829200,5.184438994057899,-0.009522651742854826
2016-06-13,177.87002271241877,178.7281032690991,177.01194215573844,177.09689331054688,117751200,5.176697002627849,-0.007741991430050277
2016-06-14,176.71463357084795,177.34333453029458,175.7970752639697,176.7486114501953,125059300,5.174728448735613,-0.0019685538922358248
2016-06-15,176.74861832704423,177.87008284476488,176.31533228903874,176.5022430419922,109124500,5.173333584745813,-0.0013948639898000437
2016-06-16,176.50223504979886,177.19890472720832,174.66711844773843,177.0289764404297,149533100,5.176313427878014,0.002979843132201232
2016-06-17,176.92472855733772,176.95034773931897,175.71203949611714,176.36962890625,117055700,5.17258195701616,-0.0037314708618545467
2016-06-20,178.33391227724638,179.00857269505818,177.42011769051902,177.50552368164062,82789600,5.179001727764461,0.0064197707483009125
2016-06-21,177.889823587045,178.41930424189601,177.44573589171452,178.00938415527344,72461700,5.181836268875882,0.0028345411114214514
2016-06-22,178.18868791520092,178.91459961774572,177.57380137521815,177.718994140625,95560500,5.180203618253272,-0.0016326506226098658
2016-06-23,179.17934803869173,180.08459408836288,178.7181896283184,180.03335571289062,102731400,5.193142143238582,0.012938524985309563
2016-06-24,173.90157441072643,180.06751041927396,173.12442435540223,173.56851196289062,333444400,5.156572403072175,-0.03656974016640646
2016-06-27,172.15944351898287,172.16799193761008,169.6486582942608,170.45997619628906,230775800,5.138500525450173,-0.018071877622002575
2016-06-28,172.06542311116286,173.55993619846572,171.7579798976729,173.53431701660156,159382400,5.156375372431427,0.017874846981253967
2016-06-29,174.93495733745567,176.71983053966585,174.8324805698264,176.4892578125,137328600,5.173260012269044,0.016884639837617677
2016-06-30,176.95893395597878,178.94876034756433,176.40382115518798,178.89752197265625,165021900,5.186813138952314,0.013553126683270023
2016-07-01,178.89753468670352,179.76009082936653,178.73527113388084,179.27330017089844,106055300,5.188911458038557,0.002098319086242917
2016-07-05,178.4449537128285,178.5559789132819,177.38599222343342,177.98379516601562,109803700,5.1816925077546685,-0.007218950283888859
2016-07-06,177.488433771584,179.17083009603255,176.83084414971785,179.05126953125,96021500,5.187672186792106,0.005979679037437791
2016-07-07,179.23062137922298,179.89674645255874,178.1716599965484,178.9402618408203,85593800,5.187052017406746,-0.0006201693853604695
2016-07-08,180.23830150772062,181.8523753049966,180.0077158135036,181.60470581054688,133971000,5.201832378885128,0.014780361478382353
2016-07-11,182.06593542451992,182.81746650164646,181.86096884954205,182.24526977539062,73633900,5.205353415958749,0.0035210370736207253
2016-07-12,183.21027279368047,183.86786237841264,182.27085910120599,183.56895446777344,101275600,5.2125903705757235,0.0072369546169746
2016-07-13,183.98737673049743,183.99591211424058,183.0565116888073,183.5432891845703,87324100,5.212450548035403,-0.00013982254032018915
2016-07-14,184.80726687297488,185.03785260793288,184.1753094950419,184.56814575195312,91230900,5.218018748955429,0.005568200920025745
2016-07-15,185.1317697158225,185.3281878185356,183.87637747942776,184.32046508789062,107155400,5.216675900767639,-0.001342848187790402
2016-07-18,184.44003045308074,184.97805943448904,184.18382555569,184.8157958984375,58725900,5.219359631195645,0.0026837304280062924
2016-07-19,184.39732871638222,184.66206900073772,184.1496722336013,184.62791442871094,54345700,5.2183425263936325,-0.0010171048020124474
2016-07-20,184.6278980357667,185.63562071011253,184.6278980357667,185.39649963378906,58159500,5.222496772876874,0.004154246483241586
2016-07-21,185.28555658852846,185.50759394757313,184.2522013132845,184.6962890625,67777300,5.2187127953005925,-0.003783977576281572
2016-07-22,184.81578456758726,185.57585079687013,184.5510443012593,185.5246124267578,62787500,5.223187554791936,0.004474759491343683
2016-07-25,185.31964455929952,185.37088292903695,184.44001779581654,185.02073669433594,55873100,5.220467909036337,-0.0027196457555991316
2016-07-26,184.9183031594039,185.4648676161722,184.26071352151683,185.10618591308594,70080500,5.220929638324583,0.000461729288246282
2016-07-27,185.48194314357417,185.55026532651198,184.14114473677688,184.90975952148438,84083900,5.219867919701497,-0.0010617186230863496
2016-07-28,184.71332740254232,185.41362000068634,184.25216895900456,185.12326049804688,65035700,5.221021876179451,0.0011539564779541323
2016-07-29,184.85848404895214,185.78080075573368,184.57665998755502,185.422119140625,79519400,5.2226349509810985,0.0016130748016474072
2016-08-01,185.48193454229607,185.87477078706675,184.81580957844722,185.2684326171875,73311400,5.221805760533624,-0.000829190447474204
2016-08-02,185.02072982864698,185.17445796327624,183.24440559843146,184.08132934570312,92295500,5.215377667266132,-0.006428093267492052
2016-08-03,184.02159717039504,184.67918682537842,183.72270225894798,184.61940002441406,53993600,5.218296408770213,0.0029187415040805575
2016-08-04,184.73038992226645,185.13177455425006,182.97113627457105,184.8157958984375,46585500,5.219359631195645,0.0010632224254321088
2016-08-05,184.81580834088703,186.37009556908544,184.81580834088703,186.327392578125,71892200,5.227505301571535,0.008145670375889758
2016-08-08,186.51523391946986,186.61772368125366,185.95159886970072,186.21633911132812,39906500,5.226909111322499,-0.0005961902490358995
2016-08-09,186.28470261828784,186.8227186047949,186.00287851529686,186.327392578125,51251700,5.227505301571535,0.0005961902490358995
2016-08-10,186.4384862923219,186.51534388563334,185.51615607920039,185.86630249023438,57941100,5.22502761143393,-0.0024776901376046823
2016-08-11,186.3956820855218,186.97641399232035,186.130941831544,186.72874450683594,72504300,5.229656999633362,0.0046293881994321495
2016-08-12,186.4213202966638,186.78001496957046,186.1651284319052,186.56651306152344,61313500,5.228787813903102,-0.0008691857302602912
2016-08-15,186.93375428033923,187.4546995246367,186.9252188941168,187.10455322265625,49813500,5.2316675687544105,0.002879754851308647
2016-08-16,186.68609078081792,186.75439993028866,186.1395263671875,186.1395263671875,53213600,5.22649653425657,-0.005171034497840843
2016-08-17,186.1736606336789,186.62628362850955,185.33673681715914,186.48963928222656,75134300,5.228375684094214,0.0018791498376442561
2016-08-18,186.46402395322087,186.94226614398184,186.35301182180146,186.90811157226562,52989300,5.2306171141204105,0.002241430026196589
2016-08-19,186.43843903423905,186.81420454779516,185.9516613688594,186.63485717773438,75443000,5.229154072563573,-0.0014630415568372968
2016-08-22,186.3957417549627,186.85691327433418,186.02852464798647,186.62632751464844,61368800,5.229108369107456,-4.570345611742965e-05
2016-08-23,187.24118104085886,187.5400889368396,186.94227314487813,187.00205993652344,53399200,5.231119632497248,0.002011263389792184
2016-08-24,186.85691334206635,186.95085472337053,185.62713999813016,186.0456085205078,71728900,5.225991850754358,-0.005127781742889859
2016-08-25,185.66127554317524,186.33594894822622,185.5075604065047,185.91748046875,69224800,5.2253029218761,-0.0006889288782581104
2016-08-26,186.10536608503304,187.13017277202832,184.6791747157033,185.5673370361328,122506300,5.223417819068085,-0.0018851028080151266
2016-08-29,185.6954241505889,186.7458499037358,185.66125654740873,186.48110961914062,70502200,5.22832994504839,0.004912125980305326
2016-08-30,186.3956517363031,186.67747574400823,185.61851490051868,186.17361450195312,58114500,5.226679649656587,-0.0016502953918031693
2016-08-31,185.8406136763452,185.96017423152927,184.86704543238258,185.64419555664062,85269500,5.223831914616621,-0.0028477350399658263
2016-09-01,185.63567193253297,185.94311526279898,184.49130460420253,185.6527557373047,97844200,5.223878024236621,4.6109619999512574e-05
2016-09-02,186.50672308329246,186.91664309101938,185.9174557421788,186.48963928222656,79293900,5.228375684094214,0.004497659857593206
2016-09-06,186.7715205627096,187.13020230821525,186.05415707169837,187.0533447265625,56702100,5.231393842091448,0.003018157997233928
2016-09-07,186.89105986483438,187.2155869919185,186.42990139629998,187.03623962402344,76554900,5.231302392859678,-9.144923177029085e-05
2016-09-08,186.7031179832465,186.97640664184834,186.30173341037536,186.6091766357422,74102900,5.2290164653162705,-0.0022859275434070625
2016-09-09,185.2940362059573,185.3452745786899,182.1171267853134,182.1427459716797,221589100,5.204790698185464,-0.024225767130806375
2016-09-12,181.3826693697938,185.1573813091356,181.3143471996687,184.75599670410156,168110900,5.2190360177811215,0.014245319595657335
2016-09-13,183.4750201242403,183.73976043922337,181.47664513586105,182.10006713867188,182828800,5.204556355424718,-0.014479662356403189
2016-09-14,182.15126830185304,183.3554220992557,181.4766080573567,182.03170776367188,134185500,5.204180890384231,-0.0003754650404870219
2016-09-15,181.8694931310886,184.2350851766038,181.6901457728944,183.8507843017578,134427900,5.214124473725442,0.009943583341210704
2016-09-16,183.23450685016985,183.41476016392667,182.4534440824219,183.1400909423828,155236400,5.210251384252483,-0.003873089472959279
2016-09-19,183.7924158425578,184.43615706862911,182.8482568055404,183.17442321777344,80250500,5.210438831236776,0.00018744698429351558
2016-09-20,184.03271111719636,184.18720269659795,183.148641043208,183.18296813964844,69665300,5.210485479248134,4.6648011357675045e-05
2016-09-21,183.88680091229358,185.4231906182393,183.20014110023288,185.24295043945312,110284400,5.221668209144167,0.011182729896033194
2016-09-22,186.25580196538942,186.71071140169641,186.00689444431455,186.41029357910156,76678700,5.227950123790603,0.0062819146464363484
2016-09-23,186.01545659349085,186.15279119157253,185.29446959898425,185.38888549804688,73630900,5.2224557025647815,-0.005494421225821888
2016-09-26,184.55634599505012,184.73658622790907,183.68943264717916,183.88685607910156,89827300,5.214320655859107,-0.00813504670567422
2016-09-27,183.72375923728868,185.12281467748386,183.3546741024381,185.02841186523438,78494800,5.2205093909364,0.006188735077293117
2016-09-28,185.25156939742342,186.10131257383443,184.29025330876007,185.94680786132812,87411000,5.225460653573169,0.004951262636768483
2016-09-29,185.74079483696008,186.14420704939064,183.71515527343914,184.2644805908203,128070600,5.216372120061686,-0.009088533511483199
2016-09-30,185.09706656577902,186.35880049344547,184.84815903920278,185.6549835205078,117202900,5.223890023896028,0.0075179038343424764
2016-10-03,185.24295835945435,185.431777046321,184.57345551878453,185.2086181640625,83512100,5.221482855492577,-0.00240716840345101
2016-10-04,185.3202256217932,185.54338452990322,183.6722496696497,184.2644805908203,119948100,5.216372120061686,-0.0051107354308914665
2016-10-05,184.89107845869026,185.50907112348864,184.82241115182939,185.0799102783203,72816000,5.220787679266261,0.004415559204574926
2016-10-06,184.85670319450523,185.431777046321,184.3159695380813,185.2086181640625,62927400,5.221482855492577,0.0006951762263165406
2016-10-07,185.48330296661467,185.65496466719526,183.8439055676314,184.57347106933594,89788300,5.218047601391137,-0.0034352541014399662
2016-10-10,185.53477478027344,185.99826261811654,185.3888616998979,185.53477478027344,51855000,5.223242329600867,0.005194728209730215
2016-10-11,185.10560987157612,185.17427716025622,182.46197819364937,183.19154357910156,130367400,5.210532291671926,-0.012710037928941098
2016-10-12,183.32890778506237,183.95549198417868,182.83107968438495,183.43191528320312,73866100,5.211843564765522,0.0013112730935960215
2016-10-13,182.10150448178726,183.32889802045077,181.28610162289814,182.83106994628906,101357000,5.208562611460735,-0.003280953304787282
2016-10-14,183.8095768470923,184.27307787424564,182.84826078625434,182.92550659179688,93346200,5.209079002162443,0.0005163907017076141
2016-10-17,182.89977585504036,183.1572749956163,182.11012142837114,182.29037475585938,58275700,5.2056008813650845,-0.0034781207973582084
2016-10-18,183.88682468440092,183.94690038611378,183.05425168289966,183.43191528320312,76869700,5.211843564765522,0.006242683400437876
2016-10-19,183.6980141682805,184.23016943203046,183.33752062539025,183.92117309570312,66519200,5.214507258727881,0.0026636939623587708
2016-10-20,183.56922822655446,184.13572360059572,182.91690855450392,183.57781982421875,73639800,5.212638663830997,-0.0018685948968837351
2016-10-21,183.5778567150174,183.74951844247977,182.61652746671754,183.66368103027344,89089100,5.213106264619141,0.0004676007881432298
2016-10-24,184.53916383483073,184.81383306288816,184.0928328877122,184.4447479248047,60146600,5.217349949388463,0.0042436847693227975
2016-10-25,184.26449104867996,184.52199017077416,183.66366849509308,183.82675170898438,66542300,5.213993747257525,-0.00335620213093879
2016-10-26,183.00276269752138,184.0413245480299,182.76242058903588,183.45767211914062,75705500,5.21198397123583,-0.0020097760216950533
